age,monthly_income,employment_status,num_loans,num_defaults,num_paid_loans,on_time_payment_rate,num_vouches,num_savings,total_saved,is_verified,num_mobile_accounts,loan_amount,loan_duration_days,target
45,238833,3,6,3,3,0.62,5,19,87221,0,2,411819,180,0
27,282654,3,1,0,1,0.8,7,10,52945,0,0,46907,90,0
25,269957,1,8,2,6,0.83,4,0,178217,0,2,425701,180,0
28,200166,2,4,1,3,0.95,0,18,95096,1,2,274386,90,0
40,159775,2,10,3,7,0.94,4,14,121465,1,1,349647,90,0
24,497743,0,1,0,1,0.96,1,6,191625,0,2,36050,30,0
23,43684,2,2,2,0,0.67,5,17,151566,0,2,449263,90,0
35,425592,2,8,1,7,0.77,0,3,66982,0,0,244924,90,0
51,239959,3,2,2,0,0.7,5,14,182154,1,2,244835,60,1
19,448331,2,4,0,4,0.52,3,3,134244,0,0,29344,90,0
29,151533,0,1,1,0,0.97,2,0,86971,1,0,414489,180,1
28,451576,2,0,0,0,0.74,2,2,6204,1,0,233786,30,0
48,268986,3,6,1,5,0.69,2,14,68010,0,0,27892,30,0
34,357269,2,0,0,0,0.71,0,2,196951,1,2,215936,60,1
31,379997,3,6,3,3,0.85,3,11,37929,1,1,356869,90,0
26,366125,0,8,1,7,0.93,4,18,42431,1,1,119635,90,0
54,288960,1,3,3,0,0.7,4,16,2003,1,2,351287,60,0
43,447928,3,4,3,1,0.95,6,20,92566,0,1,202272,90,0
28,121343,1,5,1,4,0.88,2,7,164030,0,2,483511,60,1
60,456696,2,2,1,1,0.83,2,10,198190,0,0,63065,180,0
41,58136,3,0,0,0,0.88,2,12,85205,1,2,162657,60,1
22,272056,0,1,1,0,0.52,5,2,29878,0,2,183233,180,0
36,405084,1,8,2,6,0.52,5,6,96025,0,0,242499,180,0
58,22959,2,1,1,0,0.94,4,20,70541,1,1,371560,30,0
62,121651,3,4,0,4,0.83,1,16,75024,1,0,498272,90,1
21,374594,1,6,2,4,0.65,5,7,87066,1,1,135009,180,0
60,229381,3,8,3,5,0.8,7,17,141840,1,1,158588,60,0
46,99177,1,3,0,3,0.52,1,11,86687,1,2,473730,90,0
47,126361,1,5,2,3,0.78,6,4,166019,0,1,447233,90,0
31,298828,3,6,2,4,0.85,3,14,131350,1,2,307782,180,0
37,473763,1,8,2,6,0.59,4,2,137100,0,1,209527,180,1
61,302967,1,7,1,6,0.69,4,13,128096,1,2,293352,180,0
47,209693,0,9,1,8,0.59,6,8,11545,1,1,418080,180,0
35,439201,1,9,0,9,0.51,7,0,43006,0,1,343424,180,0
58,224251,0,3,1,2,0.74,1,4,725,1,0,321035,180,0
52,104116,3,5,1,4,0.65,1,11,123058,1,2,346817,90,0
59,353340,3,7,2,5,0.76,6,1,19346,0,2,453870,30,0
55,294534,2,5,2,3,0.56,1,2,63517,1,1,72594,90,0
22,115370,1,5,1,4,0.63,4,9,9007,0,0,33173,30,0
52,229637,2,10,2,8,0.84,1,19,69637,0,2,280590,180,0
19,83422,2,0,0,0,0.79,0,14,113887,0,0,362276,90,0
61,49855,0,0,0,0,0.5,2,5,70848,1,2,253149,60,0
19,92679,3,7,3,4,0.85,3,14,95425,0,2,76092,30,1
48,182144,3,1,1,0,0.87,7,8,122486,0,1,63940,90,1
64,30431,2,0,0,0,0.87,6,3,84816,0,1,369458,180,1
29,133203,1,3,2,1,0.61,7,1,57574,0,1,293628,90,1
41,105286,3,9,2,7,0.76,5,11,90675,0,1,27691,60,0
55,309456,3,3,2,1,0.56,4,4,35665,1,2,279792,60,0
28,453702,3,4,0,4,0.72,4,20,176798,0,2,52668,180,1
62,217645,2,5,0,5,0.87,0,15,25698,0,2,356407,90,0
55,148750,1,8,0,8,0.79,4,1,46545,0,2,253583,90,1
63,247479,2,4,3,1,0.81,5,9,128589,0,2,432018,30,0
27,480942,2,4,1,3,0.88,0,5,196245,0,0,340826,180,0
50,455249,0,10,1,9,0.82,5,5,3699,0,0,387817,180,0
55,181949,3,10,3,7,0.89,2,14,77842,1,0,8174,30,0
49,38289,1,4,1,3,0.77,1,5,143096,1,1,433808,30,1
30,169379,1,7,0,7,0.97,3,0,52260,0,1,305686,90,0
44,173816,2,1,1,0,0.75,7,10,137924,1,0,164836,30,0
41,297401,2,1,1,0,0.93,3,5,135352,0,0,93324,180,0
30,296665,0,3,1,2,0.64,7,15,32605,1,2,164442,90,0
45,78740,3,2,2,0,0.95,5,8,35647,0,1,7041,30,1
55,122612,3,2,1,1,0.84,1,5,179464,1,1,136211,30,1
23,82590,1,10,3,7,0.5,1,6,99354,1,1,165578,90,1
46,298953,0,10,3,7,0.77,2,3,43930,0,2,96970,60,0
62,71990,1,9,2,7,0.77,6,0,195556,0,1,164223,90,1
45,189472,0,0,0,0,0.83,2,6,142432,0,1,90298,30,1
33,106969,0,2,0,2,0.71,2,9,181800,1,0,46274,90,1
39,51236,3,7,0,7,0.9,1,17,35194,1,2,59637,180,1
63,199940,0,1,0,1,0.54,2,18,178939,1,0,322578,90,0
54,184017,3,9,1,8,0.95,5,3,134421,0,0,29313,60,1
29,26437,0,0,0,0,0.67,6,12,60226,0,0,480741,60,0
22,113408,0,0,0,0,0.73,5,8,162652,0,0,245052,60,0
57,380629,0,1,0,1,0.76,4,13,109087,1,0,397531,30,1
19,495545,2,2,0,2,0.59,2,1,163018,1,2,470072,60,0
50,307100,0,9,2,7,0.7,7,16,93298,1,1,29253,90,0
32,313938,2,4,0,4,0.73,0,5,159770,1,2,265829,60,1
64,200229,2,1,0,1,0.73,0,2,142839,1,1,103972,180,1
55,278006,2,1,0,1,0.72,3,11,73851,1,0,59167,180,1
38,277665,3,10,3,7,0.56,7,5,133970,0,0,416501,180,0
62,405130,3,0,0,0,0.93,3,16,122505,0,1,369136,180,0
54,149016,3,6,3,3,0.52,1,11,123233,1,2,335864,90,0
52,420312,3,6,1,5,0.73,2,20,159101,1,2,39297,90,0
25,32718,1,2,0,2,0.9,2,0,197697,0,1,471330,90,0
59,402600,3,7,3,4,0.77,4,10,152715,1,2,266330,90,0
57,387177,3,0,0,0,0.66,7,17,170817,1,1,186609,30,0
30,106485,2,4,1,3,0.97,2,1,112877,0,0,56892,90,0
42,407778,2,9,1,8,0.98,6,19,114671,1,2,219822,30,0
43,120395,0,10,1,9,0.82,5,13,21220,0,2,148859,180,0
33,294840,3,2,1,1,0.78,1,20,37020,1,0,128441,30,1
36,70287,2,0,0,0,0.96,2,3,99733,0,0,427379,180,0
40,30336,0,1,1,0,0.88,0,5,163498,0,0,444657,90,0
58,216431,3,1,0,1,0.52,3,2,179274,0,0,230678,60,1
56,105483,0,8,0,8,0.91,4,4,194241,1,0,372486,30,1
57,138422,1,2,0,2,0.82,0,15,87541,0,2,333042,30,0
50,472818,2,8,3,5,0.85,6,13,146008,0,1,215031,180,0
37,446619,0,0,0,0,0.95,3,13,86659,0,1,450573,180,0
19,484655,3,1,0,1,0.91,7,18,61601,1,1,282916,30,1
26,161170,3,5,0,5,0.82,7,9,111732,1,0,269516,180,1
58,493418,2,10,2,8,0.86,6,17,153341,1,0,44125,90,0
62,158431,2,8,1,7,0.59,2,5,57025,0,2,303574,30,0
55,287644,0,0,0,0,0.95,3,17,159969,1,0,399611,60,1
60,445756,2,3,1,2,0.72,6,7,137101,0,2,264339,60,0
55,352654,2,2,2,0,0.66,0,13,20976,0,2,467512,90,0
63,339478,3,2,0,2,1.0,7,8,105586,0,0,64404,90,0
52,194841,1,8,0,8,0.72,4,11,110154,1,1,453070,30,1
27,144408,2,5,1,4,0.87,0,16,65994,1,0,118781,60,0
63,45288,1,7,1,6,0.95,2,11,57473,1,2,159975,30,1
60,164876,0,9,0,9,0.61,1,0,24669,1,2,331287,60,0
25,381509,3,10,3,7,0.85,7,5,195262,1,1,29032,30,0
41,308272,1,1,1,0,0.54,4,9,178429,1,0,260450,60,0
63,385839,2,5,3,2,0.65,3,5,11054,0,1,198644,90,0
26,27406,0,10,2,8,0.83,0,6,49596,1,2,403890,30,0
27,246326,1,7,3,4,0.92,2,10,46285,0,1,164644,180,0
20,297260,1,8,3,5,0.72,6,13,136278,0,1,367087,180,0
34,361890,2,4,1,3,0.8,4,6,138335,1,0,253778,180,0
47,262094,1,8,2,6,0.94,0,20,169004,0,2,294399,60,0
43,307432,2,4,3,1,0.53,7,12,17507,1,1,224003,180,0
61,79568,0,10,0,10,0.59,6,17,35153,1,1,191858,60,1
27,164216,2,7,1,6,0.51,6,13,64112,1,0,211848,180,1
41,282150,2,10,0,10,0.56,0,7,42112,0,2,229136,180,0
60,400714,2,8,3,5,0.71,6,8,39357,1,0,155047,90,0
25,20345,1,6,0,6,0.73,6,7,164499,1,2,200540,180,0
33,369341,2,2,0,2,0.59,4,14,1799,1,2,77190,90,1
18,472725,2,4,0,4,0.79,2,18,26290,0,0,307789,60,0
47,152232,1,4,0,4,0.6,4,14,97464,1,1,111759,180,0
21,414648,1,10,0,10,0.98,1,9,82164,1,2,319763,180,1
37,71513,2,9,0,9,0.7,5,16,94022,0,2,409334,60,0
23,453460,0,4,3,1,0.65,5,20,97147,0,1,195368,60,0
20,39656,3,4,2,2,0.6,0,11,90796,1,0,33066,180,0
63,74174,3,7,2,5,0.85,0,1,61267,1,0,124525,30,0
28,320324,2,7,2,5,0.95,7,17,114423,0,2,183025,90,0
37,494820,0,8,2,6,0.85,3,3,145419,1,0,395668,60,0
18,27894,2,3,0,3,0.85,2,12,143517,0,0,464384,60,0
31,438036,1,10,1,9,0.9,4,6,148783,1,0,65095,90,0
33,80517,2,4,3,1,0.79,3,17,63693,0,0,119601,90,0
19,88532,3,9,0,9,0.57,5,11,92234,1,1,271169,90,0
52,40446,2,9,2,7,0.53,5,13,52851,1,2,234646,180,0
56,272973,1,8,3,5,0.81,6,1,166252,1,2,163464,90,0
38,129774,1,9,3,6,0.58,0,19,12020,0,2,98434,60,0
60,112985,2,2,1,1,0.72,3,18,51559,0,1,319187,60,0
28,191479,1,10,3,7,0.52,1,5,20136,0,1,170854,90,0
30,222667,2,6,2,4,0.64,5,0,87303,1,0,300842,30,1
34,486644,2,1,1,0,0.91,0,4,170899,1,0,158870,90,0
29,103107,2,0,0,0,0.79,5,6,173548,1,2,128316,180,1
50,132326,3,1,0,1,0.68,3,12,27847,0,2,336920,30,0
34,104880,2,5,2,3,0.74,4,19,16222,1,2,289772,180,0
19,174343,0,2,2,0,0.84,4,14,151116,0,0,364889,60,0
43,498571,0,0,0,0,0.97,3,9,90798,0,0,355135,90,0
64,248682,0,3,0,3,0.68,4,2,126774,1,2,93294,180,0
48,453394,3,3,1,2,0.75,3,7,90475,1,0,165339,60,0
23,399967,1,8,3,5,0.65,1,17,179457,1,0,42073,60,1
37,491126,3,9,0,9,0.68,4,20,177662,1,1,403928,30,0
34,356135,2,0,0,0,0.59,0,16,41158,0,2,48614,30,0
46,443324,3,9,1,8,0.83,3,2,45999,1,0,184503,90,0
28,342953,3,6,1,5,0.95,6,15,162809,1,1,5787,90,0
50,370746,1,5,3,2,0.93,1,9,104958,1,2,70176,90,1
22,127584,3,9,2,7,0.51,6,8,20446,0,2,273045,180,0
58,473616,2,9,1,8,0.53,6,3,858,1,1,391631,180,0
56,275166,0,1,1,0,0.92,5,8,84592,1,1,134616,90,0
40,149214,1,10,3,7,0.53,4,2,33955,1,0,209794,60,0
46,187441,2,6,3,3,0.63,4,17,141645,0,0,181661,180,1
45,321644,1,3,3,0,0.92,7,20,95605,0,0,151644,60,1
22,457632,0,0,0,0,0.67,2,2,154558,1,1,270643,30,0
36,185633,0,9,1,8,0.8,0,1,47680,0,2,112319,60,0
58,69625,3,0,0,0,0.5,0,9,49727,0,0,493433,90,1
31,188327,2,8,3,5,0.68,6,11,73727,0,2,52883,90,0
19,446898,0,6,3,3,0.99,3,14,81319,0,2,495488,180,0
54,125973,2,3,0,3,0.55,6,11,18018,0,2,23091,60,0
35,80364,3,8,1,7,0.99,1,17,186779,0,1,375923,90,0
52,221062,1,8,0,8,0.54,2,2,65517,0,2,284871,90,1
56,72727,3,10,1,9,0.76,6,16,63606,0,1,468303,60,0
27,281274,0,7,1,6,0.78,4,13,61571,0,0,198701,60,0
18,243502,1,2,0,2,0.72,6,15,100873,1,2,18410,90,1
51,123252,1,9,3,6,0.58,4,6,38023,1,0,316748,30,0
58,177853,3,5,0,5,0.89,7,15,36034,0,2,438917,90,1
40,448404,2,10,3,7,0.54,4,4,197147,1,1,343255,180,0
20,355571,2,10,1,9,0.57,1,11,147182,0,2,56285,90,0
55,46702,1,6,2,4,0.92,1,20,92208,1,2,19880,60,0
59,175507,1,0,0,0,0.69,0,4,136988,1,0,41591,30,0
65,271051,2,6,0,6,0.75,6,5,120861,1,1,299739,30,1
56,393324,0,3,3,0,0.87,6,19,192112,1,2,203829,60,0
65,367653,1,0,0,0,0.81,1,7,175405,0,0,403243,30,1
48,382601,2,9,0,9,0.88,7,6,181553,0,0,327389,60,0
27,195798,1,9,0,9,0.81,7,7,30850,1,1,105804,90,1
44,352263,2,4,2,2,0.68,5,7,111873,0,2,392888,30,0
47,387162,1,4,2,2,0.66,2,13,129526,1,0,146760,30,0
25,323852,3,1,1,0,0.84,0,18,152097,0,1,84954,30,0
65,388986,2,9,1,8,0.66,6,20,66897,0,0,443816,90,0
25,144071,1,0,0,0,0.55,3,15,168003,1,0,21841,30,0
27,22791,0,5,2,3,0.98,7,6,18092,1,2,317781,30,0
48,261166,3,9,3,6,0.68,3,13,98553,1,2,284182,90,0
18,224258,0,8,0,8,0.92,6,20,83772,1,2,275948,180,1
26,279219,1,9,1,8,0.96,4,12,156504,1,2,54001,60,0
26,411380,2,1,0,1,0.63,2,12,181206,1,1,490693,90,0
54,131981,1,4,1,3,0.58,0,18,151936,1,1,221715,30,0
61,357436,2,9,1,8,0.56,1,9,180042,1,2,224299,180,0
53,239570,3,2,0,2,0.51,2,17,24508,1,2,176836,60,1
30,84766,2,3,1,2,0.96,5,14,91381,0,0,273017,60,0
59,49631,2,2,1,1,0.68,3,14,123581,0,2,469833,180,0
22,286082,0,5,2,3,0.73,2,13,150840,1,2,15649,60,1
49,30330,3,9,3,6,0.7,7,19,61918,1,1,174749,60,0
55,104930,0,0,0,0,0.64,3,13,144717,1,1,81381,180,0
43,275516,0,3,1,2,0.89,0,16,179921,0,0,244141,60,0
61,371512,3,9,2,7,0.59,4,7,149325,1,0,40062,180,0
25,442919,0,4,1,3,0.7,4,16,5265,1,2,207678,60,0
58,483784,3,9,3,6,0.6,0,1,12431,0,1,335091,60,0
44,442453,1,6,3,3,0.62,7,19,186609,1,2,421506,180,1
20,413358,0,5,3,2,0.56,3,15,195459,0,2,444966,180,0
64,496834,1,0,0,0,0.92,4,3,79453,1,2,123880,60,1
59,219155,0,9,1,8,0.84,1,14,13528,0,0,98574,90,1
56,315017,0,2,1,1,0.74,1,9,152587,0,2,370689,30,0
40,460109,1,10,1,9,0.95,4,3,21697,0,1,300722,60,0
34,27070,3,1,0,1,0.77,6,2,129309,1,2,158183,180,1
38,291136,3,8,2,6,0.82,2,7,120414,0,1,168415,180,1
49,358140,2,4,3,1,0.6,2,18,126367,0,2,44950,60,0
50,250644,1,6,3,3,0.58,6,19,142818,1,1,486209,60,0
23,380426,2,9,3,6,0.59,6,11,15604,0,1,220310,60,0
54,254376,0,10,0,10,0.89,0,12,133215,0,2,75705,60,0
45,52865,0,10,1,9,0.53,7,17,188709,1,2,145881,180,0
48,458727,2,9,1,8,0.92,7,8,64100,0,1,467824,30,1
50,228438,2,9,3,6,0.61,1,5,46514,1,2,434321,180,1
22,428300,1,5,0,5,0.86,5,1,63734,1,0,20627,180,1
62,448913,2,4,0,4,0.71,5,16,195297,0,1,229824,90,0
47,248593,3,0,0,0,0.88,1,10,126586,1,0,243927,90,1
26,400902,2,0,0,0,0.88,6,12,61412,1,0,131055,60,1
39,107549,1,6,2,4,0.79,4,5,152058,0,0,110389,90,0
26,400884,1,5,2,3,0.6,2,3,133088,0,0,206741,180,0
65,265575,1,5,2,3,0.56,4,6,14457,1,2,70470,180,0
52,280670,2,7,2,5,0.82,0,6,166762,1,1,201194,180,0
37,436144,1,0,0,0,0.79,0,3,161549,1,0,473964,60,1
63,453783,0,5,3,2,0.68,6,20,12343,0,1,382823,90,0
39,451462,2,7,0,7,0.63,1,10,193231,1,2,406708,30,0
43,377848,3,1,1,0,0.89,3,18,111992,1,0,253516,90,0
39,278635,1,5,0,5,0.9,0,1,144014,0,2,484719,90,0
45,163501,0,3,1,2,0.75,4,2,198234,0,2,31462,30,0
32,63778,3,4,3,1,0.81,2,18,120304,0,0,104008,180,0
37,71401,2,2,1,1,0.62,7,3,65984,0,2,337317,90,1
65,417782,2,4,1,3,0.73,5,14,74708,0,1,210708,60,1
30,277373,3,2,1,1,0.84,6,7,97547,1,1,317027,60,0
42,405575,3,6,0,6,0.77,3,8,103140,1,0,268193,180,1
56,83460,3,0,0,0,0.88,4,17,7642,1,2,399819,90,1
42,234847,3,10,0,10,0.64,6,9,142379,0,2,459975,180,1
53,112998,3,10,1,9,0.81,6,15,184208,0,0,172602,90,0
39,403378,2,1,1,0,0.58,3,9,182277,1,1,434772,30,0
63,374056,3,5,0,5,0.77,2,8,149059,1,0,260115,180,1
64,384544,3,9,1,8,0.84,5,2,158570,1,1,350611,60,0
33,195288,2,4,2,2,0.55,6,19,72870,0,0,470357,60,0
34,260884,2,6,3,3,0.99,0,13,43166,0,0,12709,60,0
63,24452,0,9,0,9,0.8,3,16,53123,0,2,278314,30,0
30,129554,0,5,2,3,0.67,1,12,130016,1,2,73545,60,0
34,487210,3,5,2,3,0.5,3,6,23144,0,1,219201,90,0
49,242681,0,9,2,7,0.53,2,9,10177,1,0,378324,90,0
19,237323,3,4,1,3,0.91,4,1,112679,0,2,308246,180,0
36,312073,1,8,3,5,0.82,5,1,141341,1,2,101542,30,0
53,434952,1,0,0,0,0.9,2,14,9033,0,2,59444,60,0
46,97854,2,4,1,3,0.73,3,10,90408,1,0,43136,180,0
40,20339,3,8,0,8,0.53,6,7,113672,0,2,477306,180,0
22,352428,1,3,0,3,0.97,0,4,107529,0,1,369169,90,0
55,434667,0,10,0,10,0.97,6,1,135532,0,2,294320,90,0
44,441508,3,9,0,9,0.74,0,20,38153,1,1,308004,30,1
36,466592,2,8,0,8,0.78,2,16,197855,1,1,286189,90,1
47,175360,2,9,3,6,0.95,0,0,131602,0,2,324026,90,0
45,156479,2,9,2,7,0.93,1,6,139623,1,2,296464,180,0
24,286015,2,1,0,1,0.86,4,18,4662,1,0,148824,180,0
39,351070,1,0,0,0,0.6,6,6,179801,0,1,322906,30,0
28,320492,0,0,0,0,0.57,4,0,179751,1,0,358975,60,0
51,321698,2,8,3,5,0.98,7,13,118691,1,0,333628,180,0
28,264949,3,8,0,8,0.52,5,8,171486,0,2,475269,90,0
55,75807,0,6,1,5,0.73,3,19,144187,0,2,384103,60,0
64,241885,3,10,1,9,0.93,0,17,4979,0,0,475619,30,0
60,348427,3,10,3,7,0.92,7,13,161482,0,2,127974,180,0
52,192779,3,4,2,2,0.55,6,17,67340,1,1,71847,30,0
35,72600,1,1,0,1,0.59,3,1,151215,1,1,275512,180,0
48,230591,2,6,0,6,0.56,5,15,16351,1,1,110843,30,0
22,289071,3,9,1,8,0.5,7,3,184629,0,1,364720,30,0
39,385024,0,10,0,10,0.8,1,7,71405,1,1,275240,60,1
49,310671,1,10,2,8,0.86,7,5,58466,0,0,477101,90,0
61,262273,2,1,1,0,0.51,3,20,1292,0,1,85844,180,0
43,452901,1,10,1,9,0.88,0,7,32840,0,1,437921,60,0
23,27858,1,7,2,5,0.61,2,0,64793,0,0,228275,90,0
58,414887,0,8,2,6,0.91,4,3,85972,0,2,288826,90,0
56,99205,0,4,1,3,0.93,3,6,62519,1,0,456552,30,0
28,221197,1,4,1,3,0.82,6,3,42285,1,2,406800,30,1
27,436920,0,3,0,3,0.69,7,18,46945,0,2,5163,30,1
25,188258,3,2,2,0,0.94,4,18,119041,0,1,132391,60,1
23,199597,1,1,0,1,0.77,6,7,54905,1,0,330245,60,1
33,126000,0,10,2,8,0.64,0,3,155645,1,2,271577,180,1
52,220815,2,7,0,7,0.57,2,9,77732,0,0,288224,90,0
47,438624,3,9,2,7,0.88,2,10,69390,0,0,290845,60,0
64,101022,0,0,0,0,0.65,2,8,82593,0,1,488453,90,0
54,107187,2,9,1,8,0.78,0,10,144460,1,0,278566,180,0
48,448117,2,6,2,4,0.97,5,17,62271,1,2,47889,90,0
33,189209,3,5,2,3,0.6,5,0,41340,0,0,336792,180,0
50,52486,2,7,3,4,0.64,6,3,52366,1,1,58781,90,0
34,334796,1,8,2,6,0.96,2,7,190222,1,1,342701,60,0
30,150414,3,8,0,8,0.51,0,20,82889,1,1,456792,60,0
55,210815,2,2,0,2,0.7,3,12,21835,0,1,60007,180,0
53,109561,2,5,1,4,0.99,2,0,56638,0,1,445721,90,0
20,481313,0,3,0,3,0.8,6,14,118932,1,0,114480,90,1
59,249090,1,6,0,6,0.72,7,12,123544,1,1,483563,30,1
32,196447,1,5,3,2,0.65,3,1,28263,1,2,11146,90,0
54,28188,2,4,2,2,0.77,2,9,71962,0,2,420762,60,0
52,325994,1,8,2,6,0.51,7,20,86976,0,2,67641,30,0
39,273727,3,10,0,10,0.76,1,10,140113,0,0,451270,180,0
38,173946,1,8,3,5,0.6,4,18,3569,1,1,203857,90,0
56,440248,3,9,1,8,0.87,5,7,71936,1,0,195504,90,1
63,190638,2,5,2,3,0.51,1,2,191939,1,2,394600,60,0
22,492481,2,9,3,6,0.66,4,3,93675,0,1,171280,90,0
29,413230,1,0,0,0,0.8,4,5,136043,1,0,361873,60,1
25,174542,1,2,1,1,0.8,4,4,97703,0,1,299362,30,1
61,141671,2,4,2,2,0.56,2,15,16186,1,0,359985,90,0
33,393007,2,4,3,1,0.59,5,1,184810,1,0,149234,30,0
25,288716,2,1,0,1,0.97,3,12,82520,1,0,457913,60,1
61,406196,2,7,2,5,0.95,5,4,106660,1,2,202200,180,0
56,400050,2,8,2,6,0.8,0,8,170832,1,1,405068,180,0
33,221952,2,4,2,2,0.76,4,13,100607,0,1,34799,30,0
55,379038,1,8,1,7,0.71,1,0,27953,0,2,177761,60,0
58,210165,1,8,0,8,0.58,7,17,158509,0,0,431570,60,0
64,402664,3,3,0,3,0.91,5,20,158535,0,2,300830,90,0
21,206399,3,0,0,0,0.58,5,15,30974,0,0,465947,30,0
62,461627,2,7,2,5,0.61,3,16,28147,1,1,353338,30,0
36,460067,3,9,0,9,0.98,7,16,113982,0,2,326736,90,0
52,290693,0,8,2,6,0.98,7,17,164066,1,0,306622,90,1
54,43397,3,1,1,0,0.66,7,4,77393,1,2,389789,180,0
21,279785,3,0,0,0,0.72,4,8,93342,0,2,479168,30,1
29,424949,2,3,1,2,0.78,3,3,15011,0,0,84805,60,0
26,497464,3,2,0,2,0.76,2,5,93563,1,2,376833,180,1
45,79278,3,9,1,8,0.99,6,20,34474,1,2,383714,180,0
46,231487,3,5,1,4,0.61,3,10,82072,0,1,128941,90,0
50,378547,1,7,0,7,0.96,4,5,67915,1,2,104363,60,1
56,319349,1,10,1,9,0.8,3,16,16364,1,1,111307,60,0
20,432516,0,10,2,8,0.75,0,8,161308,1,2,150517,90,0
51,268612,1,10,1,9,0.86,2,12,184564,0,2,19142,60,0
25,150212,0,3,0,3,0.72,2,6,176665,1,1,143665,30,1
29,366466,3,4,0,4,0.94,2,13,122133,0,0,410219,90,0
30,443690,1,7,2,5,0.54,0,1,151155,1,2,49001,60,0
34,422240,3,6,3,3,0.57,6,19,136670,0,1,127050,90,0
43,421747,3,4,3,1,0.6,6,20,180468,1,2,406340,60,1
58,31142,0,7,3,4,0.65,1,6,134308,1,0,107015,90,1
50,141576,1,1,1,0,0.53,6,3,56176,1,1,410307,60,1
42,174811,2,10,2,8,0.99,1,13,99985,1,0,477831,180,0
28,385525,3,6,1,5,0.61,3,14,158730,1,1,87162,180,1
59,496313,1,5,0,5,0.64,5,19,33032,0,1,335193,30,1
35,459337,0,4,1,3,0.51,4,20,173930,0,1,87407,30,0
34,335506,2,2,1,1,0.59,0,15,85345,1,1,153669,180,0
26,478411,3,0,0,0,0.85,7,14,28961,0,1,42320,90,0
32,289209,3,4,3,1,0.97,1,9,140930,0,1,482706,30,0
19,137869,1,5,2,3,0.79,0,10,68408,1,0,143901,180,0
60,154623,1,6,1,5,0.66,2,4,13520,0,2,195207,90,0
64,200243,3,4,3,1,0.52,0,15,35017,1,0,278705,90,0
53,235311,1,1,0,1,0.54,2,8,13666,1,1,196103,180,0
43,241788,1,6,1,5,0.62,0,15,72538,0,1,84412,30,1
39,293668,1,6,3,3,0.97,7,13,127337,0,0,245425,30,0
23,285154,1,7,3,4,0.62,7,17,143341,1,2,280862,180,0
54,244619,3,6,2,4,0.83,1,1,143397,1,2,344308,60,1
55,376975,2,8,2,6,0.62,1,15,194315,1,0,394942,90,0
30,170580,2,5,3,2,0.99,1,3,68888,1,2,240582,90,0
58,345555,3,10,1,9,0.54,7,4,80443,0,1,52420,90,0
62,420394,0,3,1,2,0.57,7,13,137391,1,0,18179,90,1
49,275446,3,8,0,8,0.77,7,11,165483,1,0,434144,180,1
45,206381,3,0,0,0,0.76,1,17,92865,0,1,185327,90,0
51,371895,3,2,1,1,0.51,0,11,105251,0,1,297583,90,0
28,95210,3,9,2,7,0.91,5,9,35203,1,0,341656,180,0
33,89189,0,9,3,6,0.78,2,2,75335,0,1,30285,90,0
36,213120,3,9,3,6,0.93,6,8,92196,1,1,210940,60,0
35,219126,2,9,1,8,0.51,2,17,108821,1,1,448891,90,0
60,499225,0,1,0,1,0.71,0,17,12346,1,2,295961,90,1
18,134471,0,5,0,5,0.86,0,9,143059,0,0,193318,30,0
21,208680,2,3,1,2,0.81,7,17,139010,1,2,428580,90,0
33,102672,2,1,1,0,0.69,6,8,121299,0,2,368741,60,0
35,67920,0,10,1,9,0.68,0,6,18109,0,1,34262,30,0
56,97815,0,3,2,1,0.81,5,20,163451,0,0,186335,30,0
23,54420,2,7,2,5,0.67,7,14,72992,1,1,59491,30,0
47,486617,1,2,1,1,0.7,7,2,29413,1,2,286601,180,1
48,335306,2,5,1,4,0.87,1,15,11927,0,1,360780,90,0
42,162822,0,5,2,3,0.67,4,14,186185,1,1,130234,30,0
47,140973,2,4,1,3,0.6,5,9,127855,0,1,124043,60,0
50,140873,3,1,0,1,0.97,0,19,127256,1,0,73093,30,1
35,446428,3,8,1,7,0.76,7,19,102416,0,2,23915,180,0
37,219289,0,4,2,2,0.76,2,4,87051,0,1,330366,30,1
23,449957,1,3,0,3,0.75,5,14,49132,1,0,269826,180,1
36,70337,2,1,0,1,0.77,6,13,6156,0,1,425214,30,1
19,487137,0,10,3,7,0.67,3,15,177963,1,0,228513,90,0
45,233331,1,2,0,2,0.84,3,13,30537,1,0,146223,90,1
55,74201,0,1,1,0,0.8,0,14,11097,0,2,384449,60,1
42,134569,3,5,1,4,0.55,0,1,93679,0,1,276219,60,0
48,430552,0,9,2,7,0.83,6,7,134239,0,1,357412,30,0
54,478028,0,2,1,1,0.54,5,9,142882,1,0,366420,180,0
21,120616,0,1,0,1,0.58,4,1,153349,1,1,421229,90,0
25,77221,2,5,3,2,0.63,0,16,46140,0,2,118534,60,0
20,395765,0,2,0,2,0.76,5,2,199792,0,2,22182,90,0
64,81418,0,0,0,0,0.86,6,17,80943,1,0,70411,60,1
39,409959,1,7,0,7,0.92,2,2,137323,1,2,253816,60,1
33,417666,1,1,0,1,0.88,2,14,120663,0,0,382145,60,1
49,293716,0,6,2,4,0.84,0,19,62029,1,0,419538,60,0
18,201124,1,1,1,0,0.8,2,17,196367,0,1,192371,180,0
31,32353,2,0,0,0,0.88,1,4,117692,0,1,68924,90,1
